age,pc05,pc10,pc25,pc50,pc75,pc90,pc95
991,9.557296435633395,9.845290362855884,10.769171933704303,11.847643090931404,12.762575708035683,13.32475810313256,13.569546024901378
992,9.556131745357805,9.842066917420915,10.760435763034977,11.84217464288954,12.759258488566424,13.323763019629643,13.569090747730838
993,9.554990181677075,9.838899244895371,10.751813619451998,11.836711109455544,12.755913293890783,13.322754746757957,13.568627054261382
994,9.553871452190217,9.835786731722669,10.7433525399622,11.831253488319796,12.752540572789329,13.321733481924465,13.568155062237096
995,9.5527752722358,9.832728779291418,10.735016276238731,11.825802801997677,12.74914626387058,13.320699433858492,13.567674895287409
996,9.55170136480217,9.82972480376798,10.72679128341293,11.820360098504583,12.745741492124928,13.31965282296574,13.567186683106543
997,9.550649460437509,9.82677423592896,10.718676971875338,11.814926452033967,12.742310481042924,13.31859388168239,13.56669056163262
998,9.549622293042765,9.823876520993728,10.710672780578037,11.809502963636788,12.738853774160376,13.317522854828251,13.566186673225609
999,9.54862155387784,9.821031118456895,10.702778176683577,11.804090761900923,12.73537194620295,13.316439999957822,13.565675166843643
1000,9.5476418867458,9.818237501920846,10.695070826719434,11.798712870098663,12.73186560398248,13.31534558770812,13.565156198216988
1001,9.546683053421976,9.815495158928226,10.687513130485414,11.79341639598574,12.728335387289238,13.314239902141932,13.564629930018889
1002,9.545744822734209,9.81280359079451,10.680061157152092,11.78813398545094,12.72478196977722,13.313123241085162,13.56409653203259
1003,9.544826970473004,9.810162312440552,10.6727145110422,11.782866837520588,12.721206059839396,13.311995916456697,13.563556181313585
1004,9.543929279301608,9.80757085222519,10.665472822092786,11.777616182006849,12.717608401469548,13.310858254589329,13.563009062346318
1005,9.543051538665994,9.805028751777863,10.658335745421962,11.772383280086022,12.71398977510721,13.309710596539931,13.562455367194325
1006,9.542193544704809,9.802535565831304,10.651302960880203,11.76716942485642,12.710350998461914,13.308553298387157,13.561895295642822
1007,9.541355100159224,9.80009086205424,10.645024522305864,11.761975941872857,12.70669292731274,13.307386731514717,13.561329055332708
1008,9.540536014282788,9.797711979409168,10.6389813737424,11.756804189654458,12.703016456278988,13.306211282878287,13.560756861884837
1009,9.539736102751188,9.795381085175,10.633022153466328,11.751655560162584,12.699323773754214,13.305027355253904,13.560178939013433
1010,9.538955187572006,9.793097088067466,10.62714688443076,11.746510694557452,12.695619879949442,13.303835367465574,13.5595955186274
1011,9.538193096994467,9.790859608771822,10.621355608098552,11.741381177391354,12.691899967467643,13.302635754589929,13.5590068409183
1012,9.537449665419173,9.78866827998078,10.615648384009678,11.736278160604815,12.688165084571397,13.301428968135372,13.558413154433644
1013,9.536724733307828,9.786522746229052,10.610025289334692,11.731203065497004,12.684416322486516,13.30021547619326,13.557814716134123
1014,9.536018147093053,9.784422663728044,10.60448641841476,11.72615734311475,12.680654815924782,13.299003581924202,13.557211791433538
1015,9.535329759088192,9.782367700200746,10.598986626925951,11.72114247438778,12.67688174354185,13.297787671935067,13.556604654219695
1016,9.534659427397234,9.780357534716847,10.593367593800728,11.716159970222046,12.673098328324636,13.29656658118811,13.55599358685514
1017,9.534007015824818,9.778391857528128,10.58784054549528,11.711211371548478,12.6693058379021,13.29534084080192,13.555378880155944
1018,9.533372393786388,9.776470369904168,10.58240552993613,11.706298249324556,12.66550558477338,13.294110998654352,13.554760833347297
1019,9.53275543621849,9.774592783968435,10.577062611231929,11.701422204485995,12.661698926447013,13.292877619317515,13.554139753994097
1020,9.532156023489296,9.772758822534852,10.571811869098996,11.696532465237814,12.657887265485142,13.291641283946529,13.553515957905294
1021,9.53157404130936,9.770968218944818,10.566653398278527,11.691660837097428,12.654072049446391,13.29040259011902,13.552889769010314
1022,9.531009380642658,9.769220716904888,10.561587307946414,11.686830565709194,12.650254770721132,13.289162151622524,13.552261519206
1023,9.530461937617993,9.767516070325142,10.556613721116603,11.682043268308616,12.646430359625525,13.287920598186984,13.55163154817278
1024,9.529931613440752,9.76585404315831,10.551732774038983,11.67730058675773,12.642606240694816,13.28667857515943,13.551000203158452
1025,9.529418314305168,9.764234409239858,10.546615567906477,11.672604187229645,12.638784518332596,13.285436743118163,13.550367838728272
1026,9.52892195130704,9.76265695212907,10.541420321905465,11.667955759850944,12.634966878517917,13.284195777423724,13.549736369096786
1027,9.528442440357114,9.761121464951314,10.53633482039311,11.663357018301465,12.631155049972689,13.28295636770399,13.549106765301635
1028,9.52797970209506,9.759627750241629,10.53135898814968,11.658809699371222,12.627350803208708,13.281719217271082,13.548477246160498
1029,9.527533661804243,9.758175619789762,10.526492763609518,11.65431556247436,12.623555949425445,13.280485042467626,13.547848190061824
1030,9.527104249327316,9.7567648944869,10.521736098161876,11.649873363375812,12.619772339254284,13.27925457194035,13.547219980880405
1031,9.526691398982727,9.755395404174196,10.51708895545923,11.64538411877864,12.616001861345302,13.278028545838982,13.546593007503212
1032,9.526295049482302,9.754066987493342,10.512551310734676,11.64095573467796,12.61224644079326,13.27680771493884,13.54596766331458
1033,9.52591514384992,9.752779491739426,10.508123150130018,11.636590085184018,12.608508037400208,13.27559283968564,13.54534434564026
1034,9.525551629341477,9.751532772716226,10.503804470036128,11.632289063435202,12.604788643772652,13.274384689161336,13.544723455149985
1035,9.525204457366218,9.750326694594264,10.49955830085822,11.628054580836451,12.601090283252224,13.273184039970278,13.544105395218546
1036,9.524873583409574,9.74916761815441,10.495086934748777,11.623888566258962,12.59728359681079,13.271991675045053,13.543490571245416
1037,9.52455896695766,9.748051149946097,10.490740145017863,11.619792965202798,12.59344921090805,13.270808382372085,13.54287938993332
1038,9.52426057142354,9.746974652408255,10.48651769133958,11.615769738924202,12.589645014297568,13.269634953637135,13.542272258526276
1039,9.523978364075464,9.745938022625092,10.482419344619483,11.61182086352975,12.585873270356863,13.268472182791632,13.541669584008096
1040,9.523712315967176,9.744941165328749,10.478444886382228,11.607948329039544,12.582136259036291,13.26732086454081,13.54107177226228
1041,9.52346240187052,9.743983992780691,10.47459410818924,11.604154138422098,12.578436273479491,13.26618179275556,13.540479227194844
1042,9.523228600210478,9.743066424657943,10.470866811088214,11.600440306603709,12.574775616488152,13.265055758810073,13.539892349821736
1043,9.523010893002835,9.742188387944498,10.467262805096285,11.596641707072642,12.571156596839453,13.263943549847982,13.539311537322757
1044,9.52280926579466,9.74134981682836,10.463781908718646,11.592912989616886,12.567581525466222,13.262845946980391,13.53873718206444
1045,9.522623707607815,9.740550652604616,10.460423948504465,11.589279415318474,12.564052711510977,13.261763723419463,13.538169670594325
1046,9.52245421088566,9.73979084358486,10.457188758641877,11.585742917905536,12.560572458266511,13.260697642552094,13.53760938260963
1047,9.522300771443213,9.739070345013552,10.454076180593832,11.582305436987111,12.55714305901714,13.259648455958589,13.5370566899036
1048,9.522163388420926,9.73838911899159,10.451086062776572,11.578968917021992,12.553766792795829,13.258616901381906,13.536511955292932
1049,9.522042064242385,9.737747134407686,10.4482312650061,11.57573530629092,12.5504459200741,13.257603700653627,13.535975531530246
1050,9.521936804576038,9.737144366877953,10.445505679394122,11.572606555876977,12.546813913850194,13.25660955758335,13.535447760205704
1051,9.521847618301342,9.736580798694176,10.4429012476508,11.569584618659055,12.54319651889842,13.255635155818773,13.534928970642172
1052,9.52177451747942,9.736056418781317,10.440417844622722,11.566671448323593,12.53965489725588,13.254681156684384,13.534419478788712
1053,9.52171751732858,9.73557122266467,10.438055351156745,11.56386899839975,12.536191401502522,13.253748197007006,13.533919586117262
1054,9.5216766362049,9.735125212447285,10.435813654069577,11.561179221323554,12.532808324927272,13.252836886937173,13.533429578527803
1055,9.521651895588136,9.73471839679808,10.433692646170902,11.558604067536368,12.529507896534762,13.251947807775682,13.532949725267446
1056,9.52164332007322,9.73435079095123,10.4316922263415,11.55614548462337,12.526292276194434,13.251081509815066,13.532480277868975
1057,9.521650937367577,9.73402241671734,10.429812299667647,11.553805416497624,12.523163549961788,13.250238510206325,13.532021469114804
1058,9.52167477829458,9.73373330250693,10.428052777633154,11.5515858026355,12.520123725601492,13.24942328100013,13.53157351203224
1059,9.521714876803328,9.733483483366792,10.426413578370193,11.54946312859586,12.51717472834205,13.248633813192152,13.53113659892614
1060,9.521771269985068,9.733273001029724,10.424894626970078,11.547393471746195,12.514318396891316,13.24786888997713,13.530710900455244
1061,9.521843998096468,9.733101903978175,10.42349585585504,11.545458422338395,12.511556479741712,13.247128883012277,13.530296564758372
1062,9.521933104590063,9.732970247522363,10.422217205211956,11.543659733176325,12.508890631793069,13.246414121651728,13.52989371663697
1063,9.52203863615204,9.732878093893342,10.421058623488925,11.541999151041445,12.50632241132005,13.245724891206262,13.529502456800095
1064,9.522160642747682,9.732825512351534,10.420020067955422,11.540478416428869,12.503853277310036,13.24506143130411,13.529122861178529
1065,9.52229917767469,9.732812579311272,10.419101505326816,11.53909926337724,12.50148458719553,13.244423934364525,13.528754980314018
1066,9.522454297624591,9.732839378481776,10.41830291245368,11.53786341939752,12.49918943686762,13.243812544195908,13.52839883883018
1067,9.522626062752506,9.732906001025077,10.417624277076518,11.53677260550526,12.496948506115414,13.243227354730235,13.528054434991072
1068,9.522814536755446,9.733012545731288,10.417065598646134,11.535828536360992,12.494816755214922,13.242668408905452,13.527721740353664
1069,9.523019786959392,9.73315911921174,10.416626889209985,11.53503292052282,12.492795050681494,13.242135697707411,13.527400699520117
1070,9.523241884415302,9.73334583611025,10.416308174364572,11.534387460815202,12.49088414529386,13.241629159382894,13.527091229995843
1071,9.523480904004272,9.733572819333014,10.41610949427394,11.533893854817428,12.48908467890559,13.241148678834938,13.526793222159048
1072,9.523736924551963,9.733840200297417,10.416030904754056,11.533553795475031,12.487397179792508,13.240694087211564,13.526506539347343
1073,9.5240100289525,9.734148119200034,10.416072478422931,11.533368971836966,12.485822066540289,13.240265161698884,13.526231018067069
1074,9.524300304301937,9.73449672530416,10.416234305916014,11.533341069920963,12.4843596504734,13.23986162552911,13.525966468330518
1075,9.524607842041355,9.734886177247034,10.41651649716632,11.533471773709058,12.483010138623596,13.239483148213912,13.52571267412642
1076,9.524932738109824,9.735316643366971,10.416919182748712,11.533762766274856,12.481773637233214,13.239129346013186,13.525469394028816
1077,9.525275093107084,9.73578830205053,10.417442515287425,11.534215731043597,12.480650155785517,13.23879978264902,13.525236361949348
1078,9.52563501246616,9.73630134209978,10.41808667092592,11.53483235318563,12.479639611551312,13.238493970274371,13.525013288037991
1079,9.52601260663585,9.736855963119735,10.418851850857983,11.535614321143395,12.478741834638438,13.238211370705498,13.52479985973716
1080,9.526407991273054,9.737452375925878,10.419738282918752,11.536563328291464,12.47795657352768,13.237951396927082,13.524595742994125
1081,9.52682128744493,9.738090802971692,10.42074622323431,11.537681074728743,12.477283501076284,13.237713414878352,13.524400583636751
1082,9.527252621840784,9.738771478796078,10.421875957928243,11.53896926920131,12.476722220967469,13.23749674552826,13.5242140089175
1083,9.527702126993583,9.739494650490377,10.423127804883444,11.54042963115386,12.476272274582186,13.23730066724743,13.524035629230912
1084,9.52816994151094,9.740260578184714,10.424502115557257,11.542063892907196,12.475933148266945,13.237124418483855,13.5238650400097
1085,9.528656210315395,9.74106953555331,10.425999276847932,11.543873801958588,12.475704280969644,13.236967200749229,13.523701823805048
1086,9.529161084893762,9.741921810338273,10.427619713010136,11.545861123401338,12.475585072213326,13.23682818192182,13.523545552556604
1087,9.52968472355527,9.742817704891351,10.429363887617136,11.548027642459214,12.475574890376148,13.236706499871508,13.52339579005816
1088,9.530227291698232,9.743757536733003,10.431232305567104,11.550362156539691,12.47567308124436,13.236601266411675,13.523252094625198
1089,9.530788962084827,9.74474163912812,10.433225515130818,11.552805798116964,12.47587897680367,13.236511571581984,13.52311402197081
1090,9.531369915123683,9.745770361677495,10.43534411003778,11.5554296289546,12.476191904233364,13.236436488264976,13.522981128296871
1091,9.531970339159765,9.746844070924292,10.437588731597764,11.558235628219018,12.47661119506649,13.236375077138536,13.522852973607716
1092,9.532590430771071,9.747963150974352,10.43996007085447,11.561225805146842,12.477136194478769,13.236326391964951,13.522729125254
1093,9.533230395071712,9.74912800412936,10.442458870767828,11.564402202045777,12.477766270668232,13.236289485215776,13.522609161714756
1094,9.533890446020616,9.750341694424508,10.44508592842136,11.56776689736718,12.478500824287206,13.236263414030276,13.52249267662613
1095,9.53457080673539,9.751609180294246,10.44784209725075,11.571322008841893,12.47933929788814,13.236247246503206,13.522379283065586
1096,9.535271709810536,9.752924128955906,10.450733644077694,11.575069696670276,12.480281185344664,13.23624006829569,13.522268618100858
1097,9.535993397639352,9.754287025792529,10.453773016262366,11.579012166756948,12.481326041209371,13.23624098956047,13.522160347613084
1098,9.53673612273868,9.75569837786295,10.456945391335385,11.583151673980185,12.482473489970223,13.23624915217014,13.52205417140386
1099,9.537500148075662,9.75715871458821,10.460251878805568,11.587490525485537,12.48372323516783,13.23626373723408,13.521949828596174
1100,9.538285747395628,9.758668588440049,10.463693656345928,11.59203108399262,12.48507506833665,13.236283972886374,13.521847103339184
1101,9.539093205550088,9.760228575629595,10.467271972075498,11.596775771103712,12.486528877733742,13.236309142323387,13.52174583082664
1102,9.53992281882387,9.761839276794037,10.47098814683016,11.60168233550942,12.48808465681989,13.236338592065758,13.521645903638705
1103,9.540774895260284,9.763501317679042,10.474843576417076,11.606710925702778,12.489742512458864,13.236371740415205,13.521547278416262
1104,9.541649754983194,9.76521534981464,10.478839733847105,11.611948558112283,12.491502672802032,13.23640808607199,13.521449982876328
1105,9.542547730514778,9.766982051181955,10.48297817153924,11.617397946117816,12.493365494826923,13.23644721687403,13.521354123176044
1106,9.543469167087734,9.768802126868268,10.48726052349108,11.623061873694777,12.495331471499991,13.236488818613472,13.52125989163174
1107,9.544414422950592,9.770676309707593,10.491688507408874,11.628943198415351,12.49740123853573,13.2365326838813,13.521167574797614
1108,9.54538386966477,9.772605360903944,10.496263926790702,11.635044854363034,12.499575580726209,13.23657872088505,13.521077561906836
1109,9.54637789239189,9.774590070634272,10.500932821972196,11.641369854945683,12.501820148532316,13.236626962179344,13.52099035367525
1110,9.547396890169892,9.776631258627877,10.505534449132286,11.64792129559208,12.504162707387014,13.236677573243352,13.520906571464948
1111,9.54844127617634,9.778729774719135,10.51028249037491,11.654621267927736,12.506612814983503,13.236730860834005,13.52082696680118
1112,9.549511477977276,9.78088649937004,10.515178983871468,11.661514826324224,12.509171974161802,13.236787281038866,13.520752431232248
1113,9.550612759779638,9.78310234415907,10.5202260536304,11.668641219053828,12.511841857685727,13.2368474469477,13.520684006516593
1114,9.551744843326208,9.785378252232713,10.525425910981872,11.67600383375963,12.514624311670776,13.236912135857663,13.520622895115965
1115,9.552904329573533,9.7877151987158,10.530780855959987,11.683606147383204,12.517521358472376,13.23698229592363,13.52057047096677
1116,9.554091709645396,9.790114191076768,10.536293278573671,11.691451727712051,12.520535199028355,13.237059052162389,13.520528290494344
1117,9.55530749014181,9.79257626944371,10.541965659957366,11.699544234696509,12.523668214652648,13.23714371171774,13.52049810382622
1118,9.55655219326422,9.795102506867048,10.547800573392069,11.706802164753304,12.526922968281182,13.237237768292989,13.52048186615126
1119,9.557826356912791,9.797694009524418,10.553565218802673,11.714176979061458,12.530302205174166,13.237342905657954,13.520481749160597
1120,9.559130534753589,9.80035464827426,10.559352306041587,11.721731892141149,12.53380885308292,13.23746100013968,13.520500152494758
1121,9.560465296253383,9.803101287001653,10.56530098687461,11.7294686163379,12.537446021893006,13.237594122009725,13.520539715108432
1122,9.56183122667982,9.80591724321241,10.571413966131043,11.737388971513417,12.541217002759115,13.23774453568599,13.520603326450033
1123,9.563228927064516,9.80880376594669,10.577694031975335,11.745494888298063,12.54512526675081,13.237914698674116,13.520694137338364
1124,9.564659014126711,9.811762137625148,10.58414405575261,11.753147214614144,12.549174463031612,13.23810725918186,13.520815570401725
1125,9.566122120154928,9.814793673806326,10.590766991631297,11.760162753626036,12.553197676784018,13.238325052350524,13.520971329928011
1126,9.567618892844102,9.817899722851314,10.597565876031082,11.767292977534224,12.557326425055908,13.238571095059166,13.521165410955494
1127,9.56914999508554,9.82108166549017,10.604429808997612,11.774538777239206,12.561607415553668,13.238848579271206,13.521402107415266
1128,9.570716104707044,9.82434091428455,10.611410648975188,11.781901181781548,12.566044998120873,13.239160863907925,13.521686019116649
1129,9.57231791416046,9.827678912980844,10.618572687445376,11.789381360097044,12.570643672919685,13.23951146524964,13.522022057347035
1130,9.573956130153872,9.83109713574799,10.625919140049945,11.79698062250494,12.575408085409595,13.239904045882744,13.522415448838265
1131,9.5756314732256,9.834597086294083,10.633453292729564,11.804068229195543,12.580343020890789,13.240342402228764,13.522871737832604
1132,9.577344677257146,9.838180296855786,10.641178499528202,11.810805751062611,12.58545339863102,13.240830450710195,13.523396785963842
1133,9.579096488922184,9.841848327054436,10.649098180094692,11.817586720932525,12.590744265593823,13.241372212626306,13.523996769653063
1134,9.580887667068644,9.845602762612785,10.6577816310396,11.824410587509206,12.596220789783612,13.241971797830493,13.524678174705638
1135,9.582718982030974,9.849445213926108,10.666752697965878,11.83127695344596,12.601858194409454,13.242633387318389,13.525447787786208
1136,9.584591214869604,9.853403415668428,10.675944676204182,11.838185577010744,12.607630954645092,13.2433612148523,13.526312684443129
1137,9.586505156534653,9.857457914726847,10.685361670332282,11.845136373460088,12.613605853178544,13.244159547762743,13.527280213353878
1138,9.588461606950991,9.861606110731412,10.695007846178564,11.85198968729197,12.619788442434904,13.245032667080965,13.52835797646978
1139,9.590461374021697,9.865849708424255,10.70494593490002,11.85854921289916,12.626184345442182,13.245984847167506,13.529553804752458
1140,9.59250527254708,9.870190427792409,10.715184319216824,11.86512665889942,12.632799245458587,13.247020335010282,13.530875729217458
1141,9.594594123056542,9.874630001617346,10.725667624228056,11.871722371749469,12.639638875028748,13.248143329371622,13.5323319470335
1142,9.59672875055046,9.879170172835078,10.736400277945965,11.878336873249664,12.64670900442798,13.24935795996675,13.533930782469357
1143,9.598909983149635,9.883812691701172,10.747386743214031,11.884970859403063,12.654023813214094,13.250777394005942,13.535680642535846
1144,9.601147642683298,9.888559312755364,10.758693472442724,11.89162519903836,12.661588780622326,13.252428587218574,13.53758996723836
1145,9.60344255616551,9.8934117915807,10.770283660980365,11.898300932220383,12.669403077537364,13.25421627714898,13.539667174435593
1146,9.605786950588572,9.89837188135251,10.78214310531849,11.90501621037283,12.677472534891322,13.25614653688308,13.541920599393748
1147,9.60818165763367,9.90346781206068,10.794276365174303,11.91176185240879,12.68580295193217,13.258225279363572,13.544358429230687
1148,9.610627503842464,9.90868822215327,10.806735816625528,11.918533726253388,12.694400079512722,13.26045822119792,13.546988632561714
1149,9.61312530865148,9.9140223187206,10.81952112639084,11.925333541682052,12.703002270045232,13.262850846509988,13.549818884784768
1150,9.615675882320524,9.919471819572692,10.832595914607612,11.9321631694433,12.711356443952676,13.265408371147783,13.552873579261012
1151,9.618280023754464,9.925038419395712,10.845964691073284,11.939024638956877,12.71989998453692,13.268135707562696,13.55614492602042
1152,9.620938518218196,9.93072378493202,10.859700520242743,11.94592013594981,12.728632113899208,13.271037430674152,13.55963822192064
1153,9.623652134944924,9.93652954993047,10.873770099229192,11.953041718633267,12.737551784473396,13.274117745026825,13.56335922512332
1154,9.626421624638525,9.942457309867354,10.888149046215345,11.96046824349181,12.746657674350072,13.277380453535915,13.567312988990992
1155,9.629247716871122,9.948508616439264,10.902861794225192,11.967928054347407,12.75535001575257,13.280828928099456,13.571503778579691
1156,9.632131117377734,9.954719612405444,10.917978688000328,11.97542439985652,12.76381464539253,13.28446608233537,13.575934989699288
1157,9.635072505250234,9.961069059638367,10.933419732726664,11.982960678435354,12.772370823265536,13.288294346675723,13.580609071958389
1158,9.638072530033687,9.967547327146738,10.94918888074036,11.990540435148668,12.781013608936751,13.292315646021272,13.585527457254964
1159,9.641131808728646,9.974155743861909,10.96542046077045,11.998167358731784,12.7897379843833,13.29653138012724,13.5906904951845
1160,9.64425092270364,9.980895563631494,10.981997448303058,12.0061074847813,12.798538868170573,13.301283847941484,13.596097396809483
1161,9.647430414522864,9.987767958376129,10.99891641710984,12.014180558737912,12.80756872609217,13.30760946691462,13.601781796609515
1162,9.650676058901196,9.99477401105364,11.016326218679648,12.022307959917551,12.816692811291132,13.314286192101823,13.607788203045548
1163,9.654003722995297,10.0018863799968,11.03409730465838,12.0304943367869,12.825874424362194,13.32131556865894,13.614031849388452
1164,9.657393612370932,10.009055120681964,11.05212044010379,12.038744468658662,12.835108337396065,13.328697601319696,13.620506880227817
1165,9.660846083949002,10.01635857800479,11.069748150833847,12.04706326358112,12.844389326182508,13.336430681178408,13.62720618736766
1166,9.66436143849198,10.02379762273665,11.087711715667062,12.055491294319673,12.853766974685383,13.3445115243173,13.634121431527038
1167,9.667939917033824,10.031373007796873,11.105929253353436,12.064017826154029,12.86326261946912,13.353015362485642,13.641243078635584
1168,9.671581697276055,10.039085360211828,11.124308382111463,12.072629047912656,12.87278737816778,13.362009994980667,13.64856045050069
1169,9.675286889958942,10.046935172927007,11.143018873821934,12.08133040111486,12.882336113022356,13.37133417845454,13.656496992800154
1170,9.679055535216724,10.054937707337702,11.162159574478324,12.090127449526204,12.89190371965418,13.380976991415832,13.66470481781008
1171,9.682887598925651,10.063088183548006,11.181691354404148,12.0990258783106,12.901487915557068,13.390925732091723,13.67306369248548
1172,9.68678296905304,10.071377461426684,11.201578865980716,12.10836389503549,12.911096916372328,13.401189241151934,13.681557599825958
1173,9.690741452014864,10.079805468479952,11.222067734635228,12.117855379601709,12.9207110794185,13.411908802705888,13.690169884996465
1174,9.694762769048326,10.088371955785632,11.242892029505272,12.127466264543829,12.930325369028258,13.422880011927637,13.6988833858111
1175,9.698846552604271,10.097076488899573,11.2641770423348,12.137203185556508,12.93993477555155,13.434082882773676,13.708561626467306
1176,9.70301576890798,10.105963223560488,11.285860303187109,12.14707288819224,12.94953431145657,13.44549604925552,13.718400638647326
1177,9.707255947031005,10.115009697173988,11.307883702101105,12.157441546698273,12.959167397020648,13.456840114558185,13.728249688373657
1178,9.71155739652704,10.124192732234643,11.33025162049287,12.168107630448992,12.968785377345975,13.468149358912164,13.738089253088212
1179,9.715919353135588,10.13351104804588,11.352897187126477,12.178929407246194,12.978380976786417,13.479555411196204,13.747900294517008
1180,9.72034094524304,10.142963128156357,11.375549899772018,12.189914636671782,12.98794933883343,13.491033700098532,13.76001520750428
1181,9.724821190323382,10.152540835773369,11.398514354705876,12.20107804802262,12.997485603660753,13.502476931158323,13.772513807437695
1182,9.729358991346755,10.162231313566934,11.41956946450767,12.212486776603804,13.007053098716291,13.513637367298692,13.784718707608793
1183,9.733953133127846,10.172050419420485,11.440727097251846,12.224083796949811,13.01660708006002,13.524770759319376,13.796620226287962
1184,9.73860227857847,10.181995738736637,11.460976402327612,12.235877117139667,13.02611898744672,13.535854560557627,13.810398866256875
1185,9.74330496482025,10.192064563532384,11.48054645144957,12.24787475956332,13.035584168500709,13.54686682345278,13.824459789671904
1186,9.748059599103671,10.20220789423443,11.500296888279598,12.261265675483047,13.044997928468243,13.557873137100742,13.837886014082487
1187,9.752886782775288,10.212306901987793,11.519489231461248,12.27514255634113,13.054383648970964,13.56880868152721,13.850712358531048
1188,9.75777782396128,10.222522002605936,11.538839686999578,12.289263693380086,13.06374212734034,13.579621025552113,13.863136531343343
1189,9.76271557183358,10.232849672994972,11.55815295461342,12.304925720132704,13.073036895292448,13.590292250921332,13.87497711143407
1190,9.767697850154129,10.243286015363282,11.577350472294274,12.32470890617934,13.0822630561667,13.600821816430171,13.886257730238624
1191,9.772722325628042,10.253855332690144,11.596667942017596,12.344794379548466,13.09141561348444,13.611375196578486,13.89700132682994
1192,9.777786500830423,10.26457522664774,11.615806874529683,12.366743968293097,13.100491377139477,13.621743685641706,13.90732582403978
1193,9.782887706215767,10.275390306071651,11.634977860820364,12.389547327291728,13.1095167083743,13.631914220811858,13.91718612983935
1194,9.788023091050109,10.286294866207257,11.65414107734146,12.412752889741771,13.118452736197598,13.641874806726497,13.92656338203487
1195,9.793189613091624,10.297282674455312,11.67305967284364,12.436349034303346,13.127293897872002,13.651687779206094,13.935478241341244
1196,9.798384026832204,10.308409054200697,11.692020201666054,12.460331716723582,13.13603447215647,13.66161984807538,13.943950447653124
1197,9.803630833860671,10.319625200772954,11.708675653916035,12.484722530032224,13.14466856837265,13.67128772151334,13.95201030186808
1198,9.808911079691056,10.330902743409036,11.723692611699969,12.509027793729366,13.153208043915871,13.680684242677104,13.959696646570563
1199,9.814208248014706,10.342232804654463,11.738762200499105,12.532890523160829,13.161658040326015,13.68980315417918,13.966991844909437
1200,9.819518094057385,10.35363243774252,11.752881993503292,12.555981409781644,13.169982112467142,13.698639031798695,13.973912112374364
1201,9.824836079926984,10.365122185768064,11.764170444783844,12.57670046553086,13.178173551072106,13.70764194152802,13.98047278964874
1202,9.830157349669934,10.37663289596586,11.775510429691463,12.59720448345817,13.186225430286296,13.716400824037988,13.98668836099478
1203,9.835476701447366,10.388151944445628,11.786895137977242,12.616498473824286,13.194130600918022,13.724826595426755,13.992572473845325
1204,9.840788556690711,10.399665563929403,11.798316818559194,12.63527612082021,13.201893036345856,13.732918595276052,13.998137959129018
1205,9.84608692614668,10.411241115728222,11.806393682246348,12.65366313259221,13.209528202558747,13.740676563786286,14.003420976214764
1206,9.85137592491635,10.422782036256503,11.813908403550036,12.671670496774963,13.216992795000593,13.748100563122687,14.008419503754478
1207,9.856668110174024,10.434267853640184,11.821439988341082,12.689196044639802,13.22427868054412,13.755860596886752,14.01313088863871
1208,9.861925726643117,10.445678932597223,11.828985008247932,12.7044508709912,13.231377487824243,13.76344858992533,14.01756502213608
1209,9.867140679772216,10.457045288777849,11.836539149835286,12.716272895956903,13.238280609877544,13.770620037059636,14.02173106867695
1210,9.872304245961262,10.46832306794976,11.84409710652341,12.727706897379765,13.244979209038387,13.777381858893808,14.025637484736912
1211,9.877407023156838,10.479454923638883,11.851440208985936,12.738739786348631,13.251828821411657,13.783740477458991,14.029292036612242
1212,9.882438881030469,10.49041305035331,11.8580199745126,12.749358659248209,13.259617418351333,13.789701773966556,14.032701816994573
1213,9.887388911980056,10.501085039478474,11.864590010039963,12.757360541381304,13.267063386257483,13.79527104933744,14.035873260279129
1214,9.892245384517627,10.510858056920478,11.871142252169,12.76490076537125,13.274156407241342,13.800495621797838,14.038812156566298
1215,9.896995700964217,10.520372224370297,11.877667159211246,12.772120656230747,13.280886386990945,13.80573412618434,14.041523664340076
1216,9.901638877492893,10.529593085271484,11.884153545878643,12.77901351249146,13.287243481822642,13.810538301657202,14.04401232183023
1217,9.90617005842824,10.53848369554441,11.8905884049064,12.785572377818806,13.29321812859786,13.814914986283576,14.046282057088607
1218,9.91055063582635,10.547004583749414,11.896956715776527,12.79179004397237,13.298801077529786,13.81886982424476,14.048336196834184
1219,9.91476417410878,10.55469440970571,11.903260287925606,12.797659055740558,13.305139429065168,13.822407268211832,14.050179926661814
1220,9.9187933123913,10.56171715835846,11.909478008748687,12.80321352952969,13.311225287676304,13.82553057887999,14.05183283281852
1221,9.92261981063335,10.568275936807266,11.91556964309525,12.808429461481865,13.316701309703468,13.828241821732975,14.053273429687078
1222,9.926224624183948,10.574326982909458,11.921509826314164,12.81326771197334,13.321569016045126,13.83054186116207,14.054502813966126
1223,9.929588010963302,10.579824768437426,11.927270044920553,12.817719886564516,13.325830854656632,13.83243035212421,14.055521491096355
1224,9.932689675246625,10.584722275785596,11.932818396424754,12.821777400125402,13.329490178986177,13.833905729594688,14.056329380501612
1225,9.93550895145783,10.588971357380895,11.938119353480172,12.825431499176815,13.332551228668688,13.834965196152297,14.056925820764826
1226,9.938025030485694,10.592523184560598,11.943133538695836,12.82867328808348,13.335019112316424,13.835604708132996,14.057309575139248
1227,9.94021722976378,10.595328790684562,11.947817517855754,12.831493759409586,13.336899792218404,13.835818960904788,14.057478837871486
