depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95
80.99,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
81.52,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
82.05,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
82.58,13.736773058444092,14.321407234658324,15.408354878951634,16.810661691297422,18.472316459223656,20.25426305903642,21.48420453182524
83.1,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
83.63,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
84.14,13.23308288073521,13.778084677917674,14.787393406874298,16.082189866109264,17.606125323375988,19.22801930597904,20.339915872582964
84.63,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
85.13,13.23308288073521,13.778084677917674,14.787393406874298,16.082189866109264,17.606125323375988,19.22801930597904,20.339915872582964
85.62,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
86.12,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
86.61,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
87.11,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
87.6,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
88.09,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
88.59,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
89.03,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
89.53,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
90.07,14.27694892248779,14.905941010888442,16.0798233141638,17.603277337130645,19.422243961924018,21.38927675284356,22.756560822293288
90.57,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
91.06,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
91.56,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
92.05,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
92.54,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
93.04,13.23308288073521,13.778084677917674,14.787393406874298,16.082189866109264,17.606125323375988,19.22801930597904,20.339915872582964
93.53,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
94.03,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
94.52,13.736773058444092,14.321407234658324,15.408354878951634,16.810661691297422,18.472316459223656,20.25426305903642,21.48420453182524
95.02,13.736773058444092,14.321407234658324,15.408354878951634,16.810661691297422,18.472316459223656,20.25426305903642,21.48420453182524
95.51,14.27694892248779,14.905941010888442,16.0798233141638,17.603277337130645,19.422243961924018,21.38927675284356,22.756560822293288
96.01,13.736773058444092,14.321407234658324,15.408354878951634,16.810661691297422,18.472316459223656,20.25426305903642,21.48420453182524
96.5,14.858124914389766,15.536388792850357,16.808049535372636,18.469246255261407,20.46859524955901,22.65086554748178,24.18060835554724
96.99,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
97.49,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
97.98,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
98.6,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
99.11,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
99.52,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
99.93,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
100.34,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
100.78,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
