depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95
62.08,14.38054815029437,15.01364118357312,16.18398963667979,17.67911059052934,19.430109771063744,21.283999462802587,22.54674910304768
62.51,12.632925023508832,13.1397117374228,14.06653516210528,15.234058330650914,16.577490630468326,17.969858121963025,18.903338452984343
62.94,12.758381438251252,13.276131483494682,14.224369918451934,15.42046528668351,16.799526894165748,18.23604416419441,19.19956147518654
63.36,11.484909324711047,11.91719925499699,12.70328273474628,13.683860437425215,14.799440432891345,15.944775709488413,16.70402365260926
63.79,13.262028996025474,13.811677408045924,14.821118324153822,16.09825348698629,17.576251812071646,19.120671837968263,20.161386902984137
64.18,11.471506698197054,11.901240910334458,12.682201578644396,13.65580147726727,14.76257553358118,15.897134792162552,16.649258781049276
64.54,13.970319816499831,14.570449106460805,15.676492791451963,17.084791850247772,18.72518679590935,20.45106519790582,21.62200619658792
64.91,12.876377554605275,13.398218538674268,14.354177409272532,15.55985943311098,16.9489172606993,18.393034671344488,19.362658695602462
65.27,12.791060123924664,13.307889851253124,14.254507957085773,15.447440029737376,16.82136246974749,18.24983973103633,19.20821445727665
65.63,12.741796487421912,13.255159367705868,14.194880489033158,15.37882838503762,16.741920087222407,18.158029509099794,19.107731763857064
65.99,13.376730267502186,13.93729873035462,14.96769520145134,16.273486256766667,17.78699532694285,19.37322678362528,20.44360581416215
66.41,11.450359798064849,11.88139949821077,12.664740978063616,13.64211640714895,14.75423813536948,15.896509484298925,16.65343758087032
66.85,13.72632121669514,14.310530786678443,15.385961370722146,16.75276141991841,18.34301209200159,20.012728006738456,21.14312278049625
67.3,14.566866358263084,15.21466290951773,16.41323742056853,17.947785054465974,19.74710938058981,21.656442754306735,22.960049566880038
67.74,12.358722041775644,12.847288182574305,13.740072704387144,14.861433398593276,16.14772074260863,17.479814303524666,18.36999373155226
68.19,14.69390450695776,15.351749030965376,16.569587087341073,18.13129668296702,19.965937260069698,21.91062532274367,23.24162197161999
68.63,10.08297626135908,10.43138666106221,11.059537368233029,11.834418338191837,12.704218873610513,13.584285627334072,14.16037049470053
69.03,14.59837819163762,15.248696682288385,16.452029615427545,17.993387054609144,19.80121008575936,21.71943880489725,23.02983882504137
69.39,14.50411651010733,15.14699210525954,16.336171797429444,17.857272726738938,19.64012009029793,21.531335852680552,22.821405597309017
69.75,11.750889984604452,12.200024835873268,13.017529449108569,14.040119726887273,15.206905838509496,16.405893348320603,17.203656201605817
70.11,14.822933252921237,15.491086965139491,16.72891062308152,18.31790756618134,20.18848031551884,22.172770558989157,23.532207351165045
70.48,14.883717229076437,15.558189327666216,16.808565627801762,18.41501504673569,20.30861652102914,22.321599451059715,23.7008047015462
70.84,13.34861297171338,13.910780910869654,14.943838558706902,16.253924024508645,17.774009588636407,19.37174765604,20.449208322098603
71.28,14.34384117687978,14.975391061457325,16.142607434196552,17.63414164978105,19.381392607237245,21.230928159273603,22.49047307772695
71.78,12.275661394008766,12.761544971352388,13.64890911097564,14.764200945987376,16.044445842596566,17.371881483035853,18.25826142800432
72.27,14.088130537345805,14.70251910591936,15.83689107852164,17.284836617316582,18.97640449535151,20.75614684855381,21.96902898587475
72.76,11.88548374884005,12.3466068138168,13.186645103530491,14.239343110166036,15.443120091063893,16.68766757895558,17.515172631176668
73.26,12.869481797417528,13.394186661042468,14.35588459427138,15.569419421311048,16.968819704681515,18.426932753015528,19.406207536295728
73.75,12.668451223685828,13.176713505070024,14.106232427057998,15.276990552184326,16.62405897566445,18.021284288364267,18.957787261598543
74.31,13.698192310568572,14.28027887007516,15.351557895608453,16.71289675246574,18.296345195335427,19.95755542550392,21.08193488184
74.9,13.143574994314172,13.689198648022703,14.690964940271549,15.95958163173898,17.42886105153232,18.96189148065872,19.995666359969228
75.49,10.45718877614838,10.828325543576492,11.499112989627978,12.329451381796751,13.265086817664091,14.213920998124472,14.838096953915176
76.09,13.090906924085123,13.632673659326777,14.627211019655066,15.88614626687866,17.343110460821684,18.85893522034413,19.881817455106475
76.68,12.045685622830876,12.515758153775993,13.373529729237344,14.449367510313197,15.680492339839171,16.94713954907116,17.793525977590633
77.28,10.318081838705696,10.6806402149362,11.335500342082424,12.145188130730476,13.05659742400268,13.981700520753854,14.588881642428444
77.83,12.35826093172066,12.84889947568766,13.745437772202228,14.872299886297473,16.165831496370412,17.507603149996466,18.404124180821423
78.36,13.65316691954751,14.234321244931124,15.3040464775498,16.664205991120298,18.24692300586235,19.905235908425592,21.02874262980101
78.88,10.403020104555043,10.770024342599736,11.433048987243998,12.25305068951248,13.176323467188276,14.113824354823874,14.729266764849084
79.94,13.111277060178988,13.652274711997968,14.644750833921997,15.900497586037714,17.352959504254915,18.865456317984265,19.884578683297903
80.47,12.381820157665649,12.874141993534945,13.7739201190883,14.905039198487914,16.20355658227425,17.550482577162203,18.450805156816514
80.99,13.68987788589358,14.272553212992984,15.345062269856315,16.70848295901707,18.29499908351705,19.95950013524326,21.086520329068826
81.52,13.6336676749299,14.212167192895876,15.276502954894282,16.629116946661338,18.201947000252137,19.84862073890029,20.963678811741605
82.05,11.42984194597155,11.859523403593071,12.640295629875515,13.614388094333888,14.72260151159274,15.86041803967534,16.6143959511522
82.58,14.546706529222387,15.190092055784689,16.379787687496993,17.901958668612025,19.685344434617768,21.574192260101523,22.8629197642004
83.1,14.561347108165688,15.210124287245412,16.41081668059011,17.94821709266478,19.75130182003807,21.66641219621757,22.974195445059003
83.63,14.198957620273202,14.817987821706955,15.960310144600593,17.418389954408593,19.12294379533977,20.918692262119546,22.140597254166327
84.14,15.46777582061491,16.18710455787656,17.52469214547749,19.25128422472696,21.297464976777388,23.48383417620881,24.99198697175333
84.63,13.173533101348598,13.717957926261828,14.71687279106277,15.980709958756169,17.44291647428322,18.968591758305287,19.996195665041945
85.13,14.603816576237069,15.253148634744374,16.454288456543892,17.992601210314337,19.796624081368297,21.70929407283692,23.015608504245208
